"date","close","volume","open","high","low"
"2014/10/14","35.6200","6968796.0000","34.3300","35.8200","34.3300"
"2014/10/13","34.1100","4581030.0000","34.0800","34.7300","33.8500"
"2014/10/10","34.0800","3592634.0000","34.0000","34.6700","33.8500"
"2014/10/09","34.0400","4167251.0000","34.8300","34.9000","33.8300"
"2014/10/08","34.9300","3734884.0000","34.2800","35.0000","34.2500"
"2014/10/07","34.2400","3272094.0000","34.5200","34.7800","34.2030"
"2014/10/06","34.7200","3303943.0000","35.1800","35.2600","34.6000"
"2014/10/03","35.1100","3142406.0000","35.3000","35.3500","35.0000"
"2014/10/02","35.2100","3900729.0000","34.8700","35.3634","34.6000"
"2014/10/01","34.8700","4646061.0000","35.5300","35.6000","34.6900"
"2014/09/30","35.6100","3170200.0000","36.0700","36.1100","35.5500"
"2014/09/29","36.1600","2650242.0000","36.0900","36.2900","35.8703"
"2014/09/26","36.3300","2529220.0000","36.3600","36.9100","36.1500"
"2014/09/25","36.2800","3309762.0000","37.0000","37.3200","36.2600"
"2014/09/24","37.0800","2772565.0000","36.7000","37.1700","36.6650"
"2014/09/23","36.6800","4000051.0000","36.5100","37.2700","36.4400"
"2014/09/22","36.4300","2939333.0000","37.0000","37.0000","36.3000"
"2014/09/19","37.0500","6680871.0000","37.4300","37.5500","37.0400"
"2014/09/18","37.3300","4030546.0000","37.1600","37.5000","37.0800"
