Date,Open,High,Low,Close,Volume,Market Cap,Positive Tweets,Negative Tweets
42642,605.02,606.8200000000001,604.85,605.6900000000001,55658600,9616160000,32,3
42643,605.72,609.74,604.14,609.74,56122400,9628250000,32,13
42644,609.9299999999999,615.24,609.9299999999999,613.98,56357000,9696280000,28,1
42645,613.95,614,609.6799999999999,610.89,39249800,9761330000,26,10
42646,610.97,612.5700000000001,610.46,612.13,46798300,9714980000,29,13
42647,612.05,612.05,609.48,610.2,49801600,9733330000,21,16
42648,610.22,613.8099999999999,609.62,612.51,68077500,9705320000,30,6
42649,612.47,613.8200000000001,611.47,613.02,56812100,9742370000,37,10
42650,612.61,617.91,611.8200000000001,617.12,64071400,9745740000,28,10
42651,617.34,619.85,617.34,619.11,42345900,9822100000,27,19
42652,619.17,619.2,616.61,616.75,39243400,9852480000,34,3
42653,616.8200000000001,621.3200000000001,616.2,618.99,67481100,9816270000,32,19
42654,619.24,642.08,618.5,641.0700000000001,103590000,9855650000,27,15
42655,640.87,641.34,635.97,636.1900000000001,92370200,10201000000,35,6
42656,636.03,638.83,635.03,636.79,61620700,10125100000,31,12
42657,637.01,641.28,637.01,640.38,58144600,10141600000,44,7
42658,640.3099999999999,642.1,637.39,638.65,39035400,10195200000,40,13
42659,639.08,642.9,638.9,641.63,40298100,10176800000,32,6
42660,641.8200000000001,642.33,638.66,639.1900000000001,58063600,10221300000,35,10
42661,639.41,640.74,636,637.96,65546700,10184000000,25,11
42662,638.13,638.87,628.01,630.52,69381700,10164800000,31,4
42663,630.66,631.92,628.26,630.86,56957300,10046700000,25,11
42664,630.83,634.09,630.6900000000001,632.83,55951000,10050300000,30,12
42665,633.14,658.2,632.85,657.29,78556500,10088400000,34,13
42666,657.62,661.13,653.89,657.0700000000001,54474600,10479700000,31,13
42667,657.16,657.25,652.6,653.76,62218200,10473500000,35,5
42668,654,664.42,653.7,657.59,90378800,10424300000,37,10
42669,657.6799999999999,679.73,657.6799999999999,678.3,88877100,10484000000,30,16
42670,678.21,688.59,678.04,688.3099999999999,96105300,10812500000,34,6
42671,688,690.4400000000001,684.16,689.65,81145500,10969800000,29,9
42672,690.29,720.4,690.05,714.48,134761000,11007600000,28,3
42673,714.12,714.12,696.48,701.86,100665000,11388800000,28,8
42674,702.64,709.29,691.6799999999999,700.97,97064400,11207200000,28,13
42675,701.34,736.45,701.34,729.79,130527000,11187700000,31,7
42676,730.0700000000001,740.83,722.35,740.83,84865200,11647200000,31,6
42677,742.35,745.77,678.16,688.7,172808000,11844300000,27,7
42678,689.12,706.9299999999999,685.5599999999999,703.24,99907700,10996400000,33,8
42679,703.52,707.51,697.74,703.42,53752300,11227200000,30,4
42680,703.8099999999999,714.26,699.5599999999999,711.52,59902200,11233000000,23,12
42681,710.74,710.74,699.9,703.13,65047100,11344800000,36,10
42682,703.09,712.99,702.39,709.85,79660800,11224000000,35,9
42683,709.83,740.05,708.61,723.27,132429000,11333000000,44,7
42684,722.84,723.02,711.21,715.53,68807800,11542100000,23,9
42685,715.55,718.3200000000001,714.41,716.41,63119700,11427200000,30,18
42686,716.75,717.15,704.03,705.05,64622500,11447700000,29,11
42687,705.2,705.26,687.3200000000001,702.03,80318100,11264500000,32,9
42688,702,706.28,699.8099999999999,705.02,62993000,11214600000,31,10
42689,705.79,715.72,705.26,711.62,72038500,11283400000,32,9
42690,711.17,747.62,709.04,744.2,141294000,11370700000,29,14
42691,744.88,755.64,739.51,740.98,108579000,11911300000,19,14
42692,740.71,752.88,736.89,751.59,87363100,11846000000,51,8
42693,751.83,756.24,744.47,751.62,110608000,12025400000,20,22
42694,751.88,755.48,717.9400000000001,731.03,154116000,12027500000,25,7
42695,731.26,741.72,730.51,739.25,60802400,11698900000,22,15
42696,739.64,753.87,736.53,751.35,129906000,11834200000,28,10
42697,751.74,752.25,738.92,744.59,76543800,12029000000,29,13
42698,744.62,746.83,733.49,740.29,85919300,11916500000,25,7
42699,740.4400000000001,741.65,734.59,741.65,67807600,11851100000,23,6
42700,741.51,742.21,729.63,735.38,54962700,11869600000,35,17
42701,735.4400000000001,739.02,731.09,732.03,52601800,11773800000,32,9
42702,732.48,738.01,732.48,735.8099999999999,61888600,11727800000,31,17
42703,736.33,737.47,734.5599999999999,735.6,68511100,11790900000,29,15
42704,736.28,747.9299999999999,736.26,745.6900000000001,84070800,11791600000,22,11
42705,746.05,758.27,746.05,756.77,80461900,11949200000,22,18
42706,757.54,781.3,757.54,777.9400000000001,127605000,12134800000,22,14
42707,778.25,778.25,764.86,771.15,69547300,12467800000,28,14
42708,771.64,773.87,768.16,773.87,60557900,12363600000,26,9
42709,773.39,773.47,751.71,758.7,106363000,12393100000,22,8
42710,758.72,765.62,758.72,764.22,116218000,12159400000,32,13
42711,764.21,771.54,759.75,768.13,96426100,12248900000,37,5
42712,768.08,774.7,765.95,770.8099999999999,80111900,12312500000,31,8
42713,769.9400000000001,774.53,769.65,772.79,68705300,12344000000,28,11
42714,773.02,777.09,772.91,774.65,53843100,12394500000,35,8
42715,774.75,774.8,765.41,769.73,57313400,12423600000,33,8
42716,770.04,781.92,770.04,780.09,76571000,12349800000,28,14
42717,780.65,788.46,777.96,780.5599999999999,81645600,12521500000,17,13
42718,780,782.03,776.84,781.48,75979000,12512900000,24,16
42719,780.0700000000001,781.4299999999999,777.8,778.09,81580100,12511700000,28,11
42720,778.96,785.03,778.96,784.91,83608200,12498800000,31,12
42721,785.17,792.51,784.86,790.83,78989800,12599600000,26,18
42722,791.01,794.74,788.03,790.53,60524400,12694800000,26,18
42723,790.6900000000001,793.61,790.3200000000001,792.71,74886400,12691100000,32,9
42724,792.25,801.34,791.5,800.88,99629300,12717600000,25,13
42725,800.64,834.28,799.4,834.28,155576000,12853700000,32,7
42726,834.1799999999999,875.78,834.15,864.54,200027000,13393800000,25,15
42727,864.89,925.12,864.6799999999999,921.98,275564000,13888600000,28,22
42728,922.1799999999999,923.48,886.34,898.8200000000001,137727000,14810300000,26,14
42729,899.65,899.65,862.42,896.1799999999999,143665000,14450100000,35,8
42730,896.9,913.1799999999999,896.9,907.61,123771000,14407800000,20,19
42731,908.35,940.05,904.25,933.2,167308000,14593300000,29,13
42732,934.83,975.92,934.83,975.92,236630000,15020500000,33,19
42733,975.13,979.4,954.5,973.5,199320000,15670000000,21,11
42734,972.53,972.53,934.83,961.24,187474000,15630200000,31,15
42735,960.63,963.74,947.24,963.74,99135100,15440700000,24,8
42736,963.66,1003.08,958.7,998.33,147775000,15491200000,22,15
42737,998.62,1031.39,996.7,1021.75,222185000,16055100000,26,11
42738,1021.6,1044.08,1021.6,1043.84,185168000,16426600000,34,21
42739,1044.4,1159.42,1044.4,1154.73,344946000,16795400000,21,10
42740,1156.73,1191.1,910.42,1013.38,510199000,18604000000,30,10
42741,1014.24,1046.81,883.9400000000001,902.2,351876000,16314100000,29,7
42742,903.49,908.59,823.5599999999999,908.59,279550000,14534400000,32,14
42743,908.17,942.72,887.25,911.2,158715000,14611400000,31,15
42744,913.24,913.6900000000001,879.8099999999999,902.83,141877000,14694900000,30,6
42745,902.4400000000001,914.87,901.0599999999999,907.6799999999999,115808000,14522600000,16,13
42746,908.12,919.45,762.76,777.76,310929000,14615700000,23,20
42747,775.1799999999999,826.25,755.76,804.83,222326000,12477600000,17,22
42748,803.74,829,780,823.98,168968000,12939100000,29,19
42749,825.14,835.09,812.46,818.41,93063300,13285200000,36,11
42750,818.14,823.3099999999999,812.87,821.8,71013600,13174300000,30,11
42751,821.78,834.53,820.27,831.53,82755200,13234600000,31,14
42752,830.95,910.5599999999999,830.8,907.9400000000001,155095000,13383900000,21,4
42753,909.37,917.5,858.3,886.62,225677000,14648900000,20,11
42754,888.34,904.61,884.34,899.0700000000001,105625000,14311700000,23,22
42755,898.17,899.4,887.01,895.03,86728400,14472100000,19,15
42756,895.55,927.37,895.53,921.79,111158000,14432000000,25,12
42757,922.21,937.52,897.5599999999999,924.67,116573000,14863600000,24,16
42758,925.5,928.27,916.74,921.01,73588600,14918800000,19,16
42759,910.6799999999999,924.14,892.29,892.6900000000001,111349000,14681400000,23,15
42760,891.92,903.25,891.6900000000001,901.54,120831000,14380700000,20,20
42761,902.39,919.33,902.22,917.59,131958000,14551200000,24,19
42762,918.36,923.22,915.85,919.75,125594000,14810400000,18,12
42763,919.8099999999999,923.91,919.8099999999999,921.59,68979600,14835800000,27,16
42764,922.0700000000001,923.42,919.15,919.5,60851700,14874000000,25,12
42765,920.15,923.05,919.47,920.38,78227300,14844900000,23,20
42766,920.96,972.02,920.96,970.4,164582000,14859700000,29,8
42767,970.9400000000001,989.11,970.74,989.02,150110000,15667900000,15,11
42768,990,1013.52,983.22,1011.8,145821000,15977800000,27,8
42769,1011.46,1033.87,1008.79,1029.91,201278000,16326100000,34,5
42770,1031.33,1045.9,1015.16,1042.9,155064000,16648800000,23,17
42771,1043.52,1043.63,1022.37,1027.34,114208000,16847400000,26,18
42772,1028.4,1044.64,1028.16,1038.15,111762000,16605400000,26,8
42773,1040.14,1061.93,1040.14,1061.35,146007000,16796600000,23,7
42774,1062.32,1078.97,1037.49,1063.07,201855000,17156700000,19,18
42775,1064.7,1088.99,953.34,994.38,407220000,17197100000,28,8
42776,995.63,998.9,946.6900000000001,988.67,190452000,16083600000,19,13
42777,988.9,1009.29,982.83,1004.45,102261000,15976700000,16,9
42778,1003.52,1004.76,996.92,999.1799999999999,67530000,16214700000,23,12
42779,998.88,1002.1,976,990.64,100607000,16141500000,19,11
42780,991.74,1011.51,986.47,1004.55,137946000,16028000000,22,11
42781,1006.21,1008.84,1001.58,1007.48,89759400,16264100000,21,11
42782,1007.65,1033.37,1007.65,1027.44,122277000,16289100000,20,13
42783,1026.12,1053.17,1025.64,1046.21,136474000,16589600000,18,18
42784,1049.21,1061.1,1046.96,1054.42,99073500,16964800000,30,8
42785,1054.76,1056.81,1043.46,1047.87,77423300,17056600000,18,12
42786,1048.69,1080.49,1041.69,1079.98,109478000,16960200000,25,15
42787,1079.28,1117.25,1076.93,1115.3,186869000,17456900000,28,6
42788,1114.8,1125.39,1100.55,1117.44,136100000,18033400000,20,8
42789,1117.27,1176.62,1116.96,1166.72,189454000,18075200000,18,20
42790,1172.71,1200.39,1131.96,1173.68,330759000,18974400000,20,17
42791,1170.41,1174.85,1124.59,1143.84,139961000,18939500000,25,7
42792,1144.27,1167.47,1130.2,1165.2,116486000,18518900000,18,7
42793,1163.78,1181.98,1163.38,1179.97,131570000,18837300000,21,14
42794,1180.72,1193.25,1171.82,1179.97,184956000,19113600000,21,9
42795,1180.04,1222.5,1179.69,1222.5,229057000,19104800000,35,6
42796,1224.68,1262.13,1215.62,1251.01,368275000,19829800000,26,17
42797,1250.71,1280.31,1250.71,1274.99,315739000,20253700000,24,13
42798,1277.43,1279.4,1230.51,1255.15,183270000,20688800000,27,3
42799,1254.29,1267.29,1238.06,1267.12,134127000,20316000000,24,16
42800,1267.47,1276,1264.6,1272.83,153657000,20531900000,23,9
42801,1273.21,1275.55,1204.8,1223.54,291256000,20627100000,16,12
42802,1223.23,1232.16,1148.08,1150,332603000,19819800000,24,10
42803,1150.35,1197.46,1141.23,1188.49,212283000,18640900000,19,26
42804,1189.36,1270.47,1077.25,1116.72,563796000,19275300000,21,19
42805,1116.32,1193.83,1116.32,1175.83,283320000,18093700000,27,9
42806,1176.62,1226.98,1175.36,1221.38,227176000,19073300000,23,16
42807,1221.78,1237.37,1217.03,1231.92,380277000,19807700000,21,15
42808,1232.16,1244.81,1220.72,1240,245306000,19978200000,17,20
42809,1240.16,1251.61,1239.75,1249.61,297805000,20110400000,30,10
42810,1251.33,1257.98,1152.44,1187.81,638568000,20293700000,28,15
42811,1180.16,1180.16,1099.57,1100.23,706599000,19141800000,28,14
42812,1099.69,1114.07,957.65,973.8200000000001,621302000,17838700000,24,13
42813,976.73,1069.91,976.73,1036.74,406648000,15846000000,16,16
42814,1037.24,1063.03,1036.68,1054.23,286530000,16829800000,21,17
42815,1055.36,1122.43,1055.36,1120.54,337391000,17125600000,24,15
42816,1120.65,1120.65,1014.21,1049.14,380841000,18187100000,18,22
42817,1050.05,1058.01,1028.93,1038.59,248540000,17043400000,23,15
42818,1038.45,1040.47,934.36,937.52,491038000,16857000000,22,12
42819,936.54,975.76,903.71,972.78,435803000,15204800000,18,22
42820,974.01,1007.96,954.1900000000001,966.73,303668000,15814800000,27,11
42821,972.05,1046.4,971.98,1045.77,372535000,15785000000,25,10
42822,1044.58,1064.65,1027.73,1047.15,326332000,16964500000,26,22
42823,1046.08,1055.13,1015.88,1039.97,298458000,16990900000,27,10
42824,1042.21,1049.29,1020.04,1026.43,352969000,16929800000,21,20
42825,1026.64,1074.92,1026.64,1071.79,447287000,16679000000,22,12
42826,1071.71,1091.72,1061.09,1080.5,289634000,17413000000,23,8
42827,1080.61,1107.59,1075.45,1102.17,514187000,17559400000,33,6
42828,1102.95,1151.74,1102.95,1143.81,580444000,17924600000,25,11
42829,1145.52,1156.44,1120.52,1133.25,436310000,18619000000,32,16
42830,1134.14,1135.09,1113.63,1124.78,414784000,18435700000,23,8
42831,1125.81,1188.37,1125.81,1182.68,511222000,18302600000,15,12
42832,1178.94,1186.58,1163.39,1176.9,317022000,19168500000,25,14
42833,1172.65,1184.98,1162.58,1175.95,209312000,19068600000,22,13
42834,1176.57,1197.21,1171.86,1187.87,242343000,19134400000,23,15
42835,1187.3,1190.34,1179.04,1187.13,215883000,19311200000,28,12
42836,1187.46,1208.07,1187.46,1205.01,216182000,19316000000,23,10
42837,1204.81,1207.14,1196.76,1200.37,288702000,19600800000,31,11
42838,1201.02,1205.89,1156.44,1169.28,351969000,19541300000,28,14
42839,1170.33,1190.8,1159.79,1167.54,254827000,19043800000,24,18
42840,1167.3,1188,1164.96,1172.52,203559000,18996500000,19,8
42841,1172.61,1187.22,1172.61,1182.94,183231000,19085100000,18,7
42842,1183.25,1194.9,1172.65,1193.91,253206000,19260500000,23,14
42843,1193.77,1217.57,1193.77,1211.67,270524000,19433800000,22,13
42844,1212.13,1215.51,1205.08,1210.29,288061000,19734800000,30,12
42845,1211.08,1240.79,1208.41,1229.08,315108000,19719900000,22,11
42846,1229.42,1235.94,1215.56,1222.05,272167000,20020700000,26,13
42847,1222.71,1235.56,1208.47,1231.71,249320000,19913900000,35,10
42848,1231.92,1232.2,1203.94,1207.21,258951000,20066200000,29,10
42849,1209.63,1250.94,1209.63,1250.15,235806000,19705400000,31,12
42850,1250.45,1267.58,1249.97,1265.49,242556000,20372300000,31,11
42851,1265.99,1294.83,1265.93,1281.08,329631000,20627900000,26,16
42852,1281.88,1319.7,1281.3,1317.73,449197000,20889200000,23,13
42853,1317.74,1331.28,1292.37,1316.48,527489000,21476000000,27,6
42854,1317.84,1327.2,1315.21,1321.79,422706000,21479800000,18,13
42855,1321.87,1347.91,1314.92,1347.89,413115000,21548400000,26,18
42856,1348.3,1434.32,1348.3,1421.6,713624000,21981800000,23,11
42857,1421.03,1473.9,1415.69,1452.82,477338000,23170200000,22,18
42858,1453.78,1492.77,1447.49,1490.09,583796000,23707100000,25,14
42859,1490.72,1608.91,1490.72,1537.67,933549000,24311900000,27,22
42860,1540.87,1618.03,1530.31,1555.45,946036000,25133100000,27,11
42861,1556.81,1578.8,1542.5,1578.8,582530000,25395600000,27,12
42862,1579.47,1596.72,1559.76,1596.71,1080030000,25768500000,29,6
42863,1596.92,1723.35,1596.92,1723.35,1340320000,26056500000,23,9
42864,1723.89,1833.49,1716.3,1755.36,1167920000,28132200000,21,7
42865,1756.52,1788.44,1719.1,1787.13,915723000,28668100000,24,15
42866,1780.37,1873.93,1755.35,1848.57,799490000,29060600000,26,10
42867,1845.76,1856.15,1694.01,1724.24,740984000,30131100000,22,12
42868,1723.12,1812.99,1651.08,1804.91,579635000,28132300000,28,15
42869,1800.86,1831.42,1776.62,1808.91,437196000,29405100000,30,20
42870,1808.44,1812.8,1708.54,1738.43,731529000,29532600000,36,13
42871,1741.7,1785.94,1686.54,1734.45,959045000,28446300000,23,12
42872,1726.73,1864.05,1661.91,1839.09,1064730000,28204800000,24,13
42873,1818.7,1904.48,1807.12,1888.65,894321000,29710500000,33,9
42874,1897.37,2004.52,1890.25,1987.71,1157290000,30999000000,27,10
42875,1984.24,2084.73,1974.92,2084.73,961336000,32422400000,22,10
42876,2067.03,2119.08,2037.5,2041.2,1147860000,33779400000,23,11
42877,2043.19,2303.9,2017.87,2173.4,1942220000,33393600000,25,8
42878,2191.56,2320.82,2178.5,2320.42,1378750000,35822600000,30,14
42879,2321.37,2523.72,2321.37,2443.64,1725380000,37949200000,26,12
42880,2446.24,2763.71,2285.3,2304.98,2406700000,39995400000,28,11
42881,2320.89,2573.79,2071.99,2202.42,1763480000,37950600000,34,14
42882,2196.27,2260.2,1855.83,2038.87,1700480000,35917100000,30,14
42883,2054.08,2267.34,2054.08,2155.8,1147140000,33595900000,24,10
42884,2159.43,2307.05,2107.17,2255.61,994625000,35323500000,27,14
42885,2255.36,2301.96,2124.57,2175.47,1443970000,36897000000,33,8
42886,2187.19,2311.08,2145.57,2286.41,1544830000,35786700000,29,12
42887,2288.33,2448.39,2288.33,2407.88,1653180000,37446200000,32,12
42888,2404.03,2488.55,2373.32,2488.55,1317030000,39344600000,23,11
42889,2493.72,2581.91,2423.57,2515.35,1514950000,40817100000,18,9
42890,2547.79,2585.89,2452.54,2511.81,1355120000,41708200000,24,17
42891,2512.4,2686.81,2510.22,2686.81,1369310000,41133900000,24,7
42892,2690.84,2999.91,2690.84,2863.2,2089610000,44061000000,24,20
42893,2869.38,2869.38,2700.56,2732.16,1517710000,46989800000,20,7
42894,2720.49,2815.3,2670.95,2805.62,1281170000,44557100000,28,6
42895,2807.44,2901.71,2795.62,2823.81,1348950000,45987100000,22,11
42896,2828.14,2950.99,2746.55,2947.71,2018890000,46331400000,29,6
42897,2942.41,2996.6,2840.53,2958.11,1752400000,48208700000,19,14
42898,2953.22,2997.26,2518.56,2659.63,2569530000,48391200000,32,10
42899,2680.91,2789.04,2650.38,2717.02,1781200000,43934100000,28,15
42900,2716.88,2786.83,2412.94,2506.37,1696560000,44528300000,13,18
42901,2499.58,2534.71,2212.96,2464.58,2026260000,40971300000,28,8
42902,2469.57,2539.92,2385.15,2518.56,1195190000,40484100000,30,9
42903,2514.01,2685.19,2484.96,2655.88,1534510000,41217200000,32,10
42904,2655.35,2662.1,2516.33,2548.29,1178660000,43539300000,16,9
42905,2549.03,2662.85,2549.03,2589.6,1446840000,41800600000,23,14
42906,2591.26,2763.45,2589.82,2721.79,1854190000,42498000000,21,17
42907,2709.43,2772.01,2660.4,2689.1,1626580000,44440800000,25,14
42908,2691.03,2723.74,2642.36,2705.41,1097940000,44143700000,22,11
42909,2707.34,2765.17,2706.37,2744.91,961319000,44415900000,25,11
42910,2738.52,2757.94,2583.19,2608.72,982750000,44932900000,18,18
42911,2607.25,2682.26,2552.12,2589.41,1161100000,42783800000,19,16
42912,2590.57,2615.25,2376.29,2478.45,1663280000,42514000000,19,16
42913,2478.45,2552.45,2332.99,2552.45,1489790000,40677900000,33,11
42914,2553.03,2603.98,2484.42,2574.79,1183870000,41906700000,20,14
42915,2567.56,2588.83,2510.48,2539.32,949979000,42150300000,28,26
42916,2539.24,2559.25,2478.43,2480.84,860273000,41689100000,30,7
42917,2492.6,2515.27,2419.23,2434.55,779914000,40928200000,24,9
42918,2436.4,2514.28,2394.84,2506.47,803747000,40010500000,23,11
42919,2498.56,2595,2480.47,2564.06,964112000,41037200000,25,14
42920,2561,2631.59,2559.35,2601.64,985516000,42067900000,15,22
42921,2602.87,2622.65,2538.55,2601.99,941566000,42760800000,34,9
42922,2608.1,2616.72,2581.69,2608.56,761957000,42851400000,23,12
42923,2608.59,2916.14,2498.87,2518.66,917412000,42864200000,27,13
42924,2520.27,2571.34,2492.31,2571.34,733330000,41417700000,25,9
42925,2572.61,2635.49,2517.59,2518.44,527856000,42283200000,20,16
42926,2525.25,2537.16,2321.13,2372.56,1111200000,41509000000,19,10
42927,2385.89,2413.47,2296.81,2337.79,1329760000,39224200000,36,12
42928,2332.77,2423.71,2275.14,2398.84,1117410000,38355900000,30,11
42929,2402.7,2425.22,2340.83,2357.9,835770000,39511000000,27,16
42930,2360.59,2363.25,2183.22,2233.34,882503000,38823100000,33,11
42931,2230.12,2231.14,1990.41,1998.86,993608000,36681300000,24,12
42932,1991.98,2058.77,1843.03,1929.82,1182870000,32767600000,25,19
42933,1932.62,2230.49,1932.62,2228.41,1201760000,31795000000,18,10
42934,2233.52,2387.61,2164.77,2318.88,1512450000,36749400000,17,14
42935,2323.08,2397.17,2260.23,2273.43,1245100000,38227800000,26,16
42936,2269.89,2900.7,2269.89,2817.6,2249260000,37356800000,17,17
42937,2838.41,2838.41,2621.85,2667.76,1489450000,46719000000,28,14
42938,2668.63,2862.42,2657.71,2810.12,1177130000,43929600000,19,10
42939,2808.1,2832.18,2653.94,2730.4,1072840000,46231100000,22,10
42940,2732.7,2777.26,2699.19,2754.86,866474000,44995600000,25,7
42941,2757.5,2768.08,2480.96,2576.48,1460090000,45410100000,30,16
42942,2577.77,2610.76,2450.8,2529.45,937404000,42455000000,20,13
42943,2538.71,2693.32,2529.34,2671.78,789104000,41816500000,25,15
42944,2679.73,2897.45,2679.73,2809.01,1380100000,44144400000,21,15
42945,2807.02,2808.76,2692.8,2726.45,803746000,46246700000,18,13
42946,2724.39,2758.53,2644.85,2757.18,705943000,44890700000,21,14
42947,2763.24,2889.62,2720.61,2875.34,860575000,45535800000,31,10
42948,2871.3,2921.35,2685.61,2718.26,1324670000,47321800000,19,14
42949,2727.13,2762.53,2668.59,2710.67,1094950000,44950800000,34,8
42950,2709.56,2813.31,2685.14,2804.73,804797000,44666400000,19,9
42951,2806.93,2899.33,2743.72,2895.89,1002120000,46276200000,29,2
42952,2897.63,3290.01,2874.83,3252.91,1945700000,47778200000,22,4
42953,3257.61,3293.29,3155.6,3213.94,1105030000,53720900000,19,12
42954,3212.78,3397.68,3180.89,3378.94,1482280000,52987300000,27,15
42955,3370.22,3484.85,3345.83,3419.94,1752760000,55590300000,28,11
42956,3420.4,3422.76,3247.67,3342.47,1468960000,56424900000,20,15
42957,3341.84,3453.45,3319.47,3381.28,1515110000,55134700000,18,14
42958,3373.82,3679.72,3372.12,3650.62,2021190000,55668000000,27,11
42959,3650.63,3949.92,3613.7,3884.71,2219590000,60242100000,28,12
42960,3880.04,4208.39,3857.8,4073.26,3159090000,64034100000,28,11
42961,4066.1,4325.13,3989.16,4325.13,2463090000,67112300000,24,13
42962,4326.99,4455.97,3906.18,4181.93,3258050000,71425500000,25,17
42963,4200.34,4381.23,3994.42,4376.63,2272040000,69342700000,25,16
42964,4384.44,4484.7,4243.71,4331.69,2553360000,72389100000,22,15
42965,4324.34,4370.13,4015.4,4160.62,2941710000,71406500000,22,15
42966,4137.75,4243.26,3970.55,4193.7,2975820000,68333100000,21,8
42967,4189.31,4196.29,4069.88,4087.66,2109770000,69192700000,26,13
42968,4090.48,4109.14,3988.6,4001.74,2800890000,67567100000,21,13
42969,3998.35,4128.76,3674.58,4100.52,3764240000,66051000000,28,17
42970,4089.01,4255.78,4078.41,4151.52,2369820000,67553000000,23,9
42971,4137.6,4376.39,4130.26,4334.68,2037750000,68363900000,23,13
42972,4332.82,4455.7,4307.35,4371.6,1727970000,71595100000,24,7
42973,4372.06,4379.28,4269.52,4352.4,1511610000,72249100000,28,14
42974,4345.1,4416.59,4317.29,4382.88,1537460000,71809200000,32,3
42975,4384.45,4403.93,4224.64,4382.66,1959330000,72467900000,20,17
42976,4389.21,4625.68,4352.13,4579.02,2486080000,72553800000,26,8
42977,4570.36,4626.52,4471.41,4565.3,1937850000,75556600000,30,11
42978,4555.59,4736.05,4549.4,4703.39,1944930000,75322300000,23,7
42979,4701.76,4892.01,4678.53,4892.01,2599080000,77748400000,22,13
42980,4901.42,4975.04,4469.24,4578.77,2722140000,81060600000,25,12
42981,4585.27,4714.08,4417.59,4582.96,1933190000,75841700000,17,20
42982,4591.63,4591.63,4108.4,4236.31,2987330000,75955500000,23,12
42983,4228.29,4427.84,3998.11,4376.53,2697970000,69954400000,25,13
42984,4376.59,4617.25,4376.59,4597.12,2172100000,72418700000,20,12
42985,4589.14,4655.04,4491.33,4599.88,1844620000,75945000000,28,10
42986,4605.16,4661,4075.18,4228.75,2700890000,76220200000,24,17
42987,4229.81,4308.82,4114.11,4226.06,1386230000,70017200000,23,14
42988,4229.34,4245.44,3951.04,4122.94,1679090000,70018100000,25,17
42989,4122.47,4261.67,4099.4,4161.27,1557330000,68256000000,25,29
42990,4168.88,4344.65,4085.22,4130.81,1864530000,69033400000,13,15
42991,4131.98,4131.98,3789.92,3882.59,2219410000,68432200000,22,24
42992,3875.37,3920.6,3153.86,3154.95,2716310000,64191600000,24,12
42993,3166.3,3733.45,2946.62,3637.52,4148070000,52453500000,24,10
42994,3637.75,3808.84,3487.79,3625.04,1818400000,60271600000,30,8
42995,3606.28,3664.81,3445.64,3582.88,1239150000,59757800000,27,19
42996,3591.09,4079.23,3591.09,4065.2,1943210000,59514100000,31,23
42997,4073.79,4094.07,3868.87,3924.97,1563980000,67520300000,29,12
42998,3916.36,4031.39,3857.73,3905.95,1213830000,64918500000,31,15
42999,3901.47,3916.42,3613.63,3631.04,1411480000,64677600000,23,8
43000,3628.02,3758.27,3553.53,3630.7,1194830000,60152300000,36,15
43001,3629.92,3819.21,3594.58,3792.4,928114000,60190000000,28,8
43002,3796.15,3796.15,3666.9,3682.84,768015000,62954300000,24,15
43003,3681.58,3950.25,3681.58,3926.07,1374210000,61061100000,26,15
43004,3928.41,3969.89,3869.9,3892.35,1043740000,65161000000,34,12
43005,3892.94,4210.05,3884.82,4200.67,1686880000,64579200000,23,15
43006,4197.13,4279.31,4109.7,4174.73,1712320000,69633200000,27,16
43007,4171.62,4214.63,4039.29,4163.07,1367050000,69219200000,18,5
43008,4166.11,4358.43,4160.86,4338.71,1207450000,69136600000,30,12
43009,4341.05,4403.74,4269.81,4403.74,1208210000,72047300000,25,15
43010,4395.81,4470.23,4377.46,4409.32,1431730000,72963200000,22,18
43011,4408.46,4432.47,4258.89,4317.48,1288020000,73181300000,27,14
43012,4319.37,4352.31,4210.42,4229.36,1116770000,71712500000,26,22
43013,4229.88,4362.64,4164.05,4328.41,1161770000,70233700000,24,12
43014,4324.46,4413.27,4320.53,4370.81,1069940000,71810600000,30,11
43015,4369.35,4443.88,4321.05,4426.89,906928000,72565100000,33,7
43016,4429.67,4624.14,4405.64,4610.48,1313870000,73575400000,23,24
43017,4614.52,4878.71,4564.25,4772.02,1968740000,76656500000,26,27
43018,4776.21,4922.17,4765.1,4781.99,1597140000,79351800000,35,6
43019,4789.25,4873.73,4751.63,4826.48,1222280000,79578200000,20,9
43020,4829.58,5446.91,4822,5446.91,2791610000,80256700000,22,17
43021,5464.16,5840.3,5436.85,5647.21,3615480000,90812400000,31,9
43022,5643.53,5837.7,5591.64,5831.79,1669030000,93803000000,25,14
43023,5835.96,5852.48,5478.61,5678.19,1976040000,97011900000,27,10
43024,5687.57,5776.23,5544.21,5725.59,2008070000,94559000000,25,9
43025,5741.58,5800.35,5472.72,5605.51,1821570000,95469300000,21,7
43026,5603.82,5603.82,5151.44,5590.69,2399270000,93190200000,19,20
43027,5583.74,5744.35,5531.06,5708.52,1780540000,92867000000,18,12
43028,5708.11,6060.11,5627.23,6011.45,2354430000,94947900000,24,14
43029,5996.79,6194.88,5965.07,6031.6,2207100000,99763200000,24,13
43030,6036.66,6076.26,5792.34,6008.42,2034630000,100438000000,24,11
43031,6006,6075.59,5732.47,5930.32,2401840000,99941600000,34,9
43032,5935.52,5935.52,5504.18,5526.64,2735700000,98781600000,24,13
